"","Id","MSZoning","LotArea","Alley","LotShape","LandContour","Utilities","LotConfig","Neighborhood","Condition2","BldgType","OverallQual","OverallCond","YearBuilt","YearRemodAdd","Exterior1st","Exterior2nd","ExterQual","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","Heating","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","PavedDrive","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","SaleType","SaleCondition","SalePrice","Central"
"119",119,4,12376,3,4,4,"1",1,20,3,1,7,5,1990,1990,10,11,4,3,3,3,1470,203,1673,2,2,1699,1523,3222,1,3,1,3,11,7,2,2,3,3,594,5,3,0,0,0,0,5,9,5,320000,2
"120",120,4,8461,3,4,4,"1",5,6,3,1,6,5,2005,2006,13,14,3,3,4,6,0,728,728,2,2,728,728,1456,0,2,1,3,8,7,1,2,1,2,390,5,3,0,0,0,0,7,7,6,163990,2
"121",121,4,21453,3,1,3,"1",2,5,3,1,6,5,1969,1969,10,11,4,4,2,1,938,0,938,2,2,988,0,988,1,1,1,4,4,7,2,2,3,2,540,5,3,130,0,0,0,10,9,5,180000,2
"122",122,5,6060,3,4,4,"1",5,10,3,1,4,5,1939,1950,1,1,4,4,4,6,0,732,732,2,2,772,351,1123,0,1,1,4,4,7,0,6,3,1,264,5,2,0,0,0,0,6,9,5,100000,2
"123",123,4,9464,3,4,4,"1",1,13,3,1,6,7,1958,1958,9,9,4,4,4,2,570,510,1080,2,2,1080,0,1080,0,1,1,4,5,7,0,2,3,1,288,5,3,0,130,0,0,6,9,5,136000,2
"124",124,4,7892,3,4,4,"1",5,20,3,5,6,5,1993,1993,10,11,3,3,4,3,300,899,1199,2,2,1199,0,1199,0,2,1,3,5,7,0,2,2,2,530,5,3,0,0,0,0,3,9,5,153900,2
"125",125,4,17043,3,1,4,"1",2,17,3,1,6,5,1979,1998,7,7,4,3,4,6,0,1362,1362,2,2,1586,0,1586,0,2,1,4,7,7,1,2,3,2,435,5,3,0,0,0,0,1,9,5,181000,2
"126",126,5,6780,3,4,4,"1",5,10,3,2,6,8,1935,1982,14,15,4,4,1,3,490,30,520,2,1,520,0,754,1,1,1,4,5,7,0,7,4,0,0,6,1,0,0,0,0,6,9,5,84500,1
"127",127,4,4928,3,1,4,"1",5,15,3,5,6,5,1976,1976,10,11,4,3,4,1,120,958,1078,2,2,958,0,958,0,2,1,4,5,7,1,2,2,2,440,5,3,0,0,0,0,2,9,5,128000,2
"128",128,5,4388,3,1,1,"1",5,18,3,1,5,7,1930,1950,15,15,4,4,4,4,116,556,672,2,2,840,0,840,0,1,1,4,5,7,1,7,4,0,0,6,1,0,0,0,0,6,9,5,87000,2
"129",129,4,7590,3,4,4,"1",5,13,3,1,6,5,1966,1966,13,14,4,4,4,2,512,148,660,2,2,660,688,1348,0,1,1,4,6,7,1,2,2,2,453,5,3,0,0,0,0,7,9,5,155000,2
"130",130,4,8973,3,4,4,"1",5,13,3,1,5,7,1958,1991,10,11,4,4,4,5,567,413,1008,2,2,1053,0,1053,0,1,1,1,6,7,0,1,2,2,750,5,3,180,0,0,0,7,9,1,150000,2
"131",131,4,14200,3,4,4,"1",1,13,3,1,7,6,1966,1966,9,9,4,4,4,5,445,479,924,2,2,1216,941,2157,0,2,1,3,8,7,2,2,1,2,487,5,3,0,0,0,0,5,9,5,226000,2
"132",132,4,12224,3,1,4,"1",1,9,3,1,6,5,2000,2000,13,14,3,3,4,3,695,297,992,2,2,1022,1032,2054,1,2,1,3,7,7,1,4,2,2,390,5,3,0,0,0,0,7,9,5,244000,2
"133",133,4,7388,3,4,4,"1",1,13,3,1,5,6,1959,2002,9,9,4,4,4,5,405,658,1063,2,2,1327,0,1327,1,1,1,3,7,7,0,6,3,2,624,5,3,0,0,0,0,7,9,5,150750,2
"134",134,4,6853,3,1,4,"1",5,24,3,1,8,5,2001,2002,13,14,3,1,4,3,1005,262,1267,2,2,1296,0,1296,1,2,1,3,6,7,0,2,1,2,471,5,3,0,0,0,0,6,9,5,220000,2
"135",135,4,10335,3,1,4,"1",5,19,3,1,5,6,1968,1993,10,11,4,4,4,5,570,891,1461,2,2,1721,0,1721,0,2,1,4,7,3,1,2,2,2,440,5,3,0,0,0,0,7,9,5,180000,2
"136",136,4,10400,3,4,4,"1",5,17,3,1,7,6,1970,1970,10,11,4,4,4,6,0,1304,1304,2,2,1682,0,1682,0,2,1,4,7,7,1,2,3,2,530,5,3,0,0,0,0,5,9,5,174000,2
"137",137,4,10355,3,1,4,"1",1,13,3,1,5,5,1967,1967,9,9,4,4,4,2,695,519,1214,2,2,1214,0,1214,0,2,1,4,5,7,1,2,2,1,318,5,3,0,0,0,0,7,9,5,143000,2
"138",138,4,11070,3,4,4,"1",5,12,3,3,7,5,1988,1989,13,14,4,4,4,6,0,1907,1907,2,2,1959,0,1959,0,3,2,4,9,7,0,1,3,3,766,5,3,0,0,0,0,7,9,4,171000,2
"139",139,4,9066,3,1,4,"1",5,6,3,1,8,5,1999,2000,13,14,3,3,3,3,668,336,1004,2,2,1004,848,1852,0,2,1,3,7,7,2,2,1,3,660,5,3,0,0,0,0,12,9,5,230000,2
"140",140,4,15426,3,1,4,"1",5,6,3,1,6,5,1997,1997,13,14,4,3,4,3,821,107,928,2,2,928,836,1764,1,2,1,3,7,7,0,2,2,2,470,5,3,0,0,0,0,8,9,5,231500,2
"141",141,4,10500,3,4,4,"1",3,13,3,1,4,5,1971,1971,7,7,4,4,4,1,432,432,864,2,2,864,0,864,0,1,1,4,5,7,1,7,4,0,0,6,3,0,0,0,0,4,4,5,115000,2
"142",142,4,11645,3,4,4,"1",5,6,3,1,7,5,2005,2005,13,14,3,3,1,3,1300,434,1734,2,2,1734,0,1734,1,2,1,3,7,7,0,2,1,2,660,5,3,0,0,0,0,1,9,5,260000,2
"143",143,4,8520,3,4,4,"1",1,13,3,1,5,4,1952,1952,4,15,4,4,4,5,507,403,910,2,2,910,475,1385,0,2,1,4,6,7,0,6,3,2,720,5,3,0,0,0,0,6,9,5,166000,2
"144",144,4,10335,3,1,4,"1",5,6,3,1,7,5,1999,1999,13,14,3,3,2,3,679,811,1490,2,2,1501,0,1501,1,2,1,3,6,7,0,2,2,2,577,5,3,0,0,0,0,6,9,5,204000,2
"145",145,5,9100,3,4,4,"1",5,19,3,3,5,5,1963,1963,7,7,4,4,4,5,1332,396,1728,2,2,1728,0,1728,1,2,2,4,10,7,0,6,3,2,504,5,3,0,0,0,0,11,4,1,125000,2
"146",146,5,2522,3,4,4,"1",5,8,3,4,6,5,2004,2006,13,14,3,3,4,6,0,970,970,2,2,970,739,1709,0,2,1,3,7,1,0,6,3,2,380,5,3,0,0,0,0,4,9,5,130000,2
"147",147,5,6120,3,4,4,"1",1,4,3,1,5,7,1931,1993,14,15,4,4,4,2,209,506,715,2,2,875,0,875,1,1,1,4,5,7,0,6,3,1,180,2,3,0,0,0,0,11,9,5,105000,2
"148",148,4,9505,3,1,4,"1",2,9,3,1,7,5,2001,2001,13,14,3,3,4,6,0,884,884,2,2,884,1151,2035,0,2,1,3,8,7,1,4,1,2,434,5,3,0,0,0,0,5,9,5,222500,2
"149",149,4,7500,3,4,4,"1",5,20,3,1,7,5,2004,2005,13,14,4,3,4,3,680,400,1080,2,2,1080,0,1080,1,1,1,3,6,7,0,7,4,0,0,6,3,0,0,0,0,4,9,5,141000,2
"150",150,5,6240,3,4,4,"1",5,4,3,1,5,4,1936,1950,9,9,4,3,4,6,0,896,896,2,2,896,448,1344,0,1,1,4,7,7,0,6,3,1,240,2,3,0,0,0,0,4,9,5,115000,2
"151",151,4,10356,3,4,4,"1",1,6,3,1,5,6,1975,1975,7,7,4,4,1,2,716,253,969,2,2,969,0,969,0,1,1,4,5,7,0,2,3,2,440,5,3,0,0,0,0,1,9,5,122000,2
"152",152,4,13891,3,4,4,"1",5,16,3,1,8,5,2007,2008,13,14,3,1,2,3,1400,310,1710,2,2,1710,0,1710,1,2,1,3,6,7,1,2,2,3,866,5,3,0,0,0,0,1,7,6,372402,2
"153",153,4,14803,3,1,4,"1",2,17,3,1,6,5,1971,1971,7,7,4,4,4,5,416,409,825,2,2,1097,896,1993,0,2,1,4,8,7,1,2,2,2,495,5,3,0,0,0,0,6,9,5,190000,2
"154",154,4,13500,3,4,4,"1",5,5,3,1,6,7,1960,1975,4,11,4,3,2,2,429,93,1602,2,2,1252,0,1252,1,1,1,4,4,7,1,2,2,2,564,5,3,0,0,0,0,3,9,5,235000,2
"155",155,5,11340,3,4,4,"1",1,18,3,1,6,5,1923,1950,14,15,4,4,4,6,0,1200,1200,2,2,1200,0,1200,0,1,1,4,7,7,0,6,3,1,312,2,3,0,0,0,0,3,9,4,125000,2
"156",156,4,9600,3,4,4,"1",1,8,3,1,6,5,1924,1950,14,15,4,4,4,6,0,572,572,4,1,572,524,1096,0,1,1,4,5,7,0,7,4,0,0,6,1,0,0,0,0,4,9,5,79000,1
"157",157,4,7200,3,4,4,"1",5,13,3,1,5,7,1950,1950,14,15,4,5,5,7,0,0,0,2,2,1040,0,1040,0,1,1,4,5,7,0,6,3,2,625,5,3,0,0,0,0,6,9,5,109500,2
"158",158,4,12003,3,4,4,"1",1,24,3,1,8,5,2009,2010,13,14,3,1,4,6,0,774,774,2,2,774,1194,1968,0,2,1,1,8,7,1,4,1,3,680,5,3,0,0,0,0,5,7,6,269500,2
"159",159,2,12552,3,4,4,"1",1,21,3,1,7,5,2004,2005,13,14,3,3,4,3,222,769,991,2,2,991,956,1947,0,2,1,3,8,7,1,2,2,2,678,5,3,0,0,0,0,5,9,5,254900,2
"160",160,4,19378,3,1,2,"1",1,9,3,1,7,5,2005,2006,13,14,3,3,3,3,57,1335,1392,2,2,1392,1070,2462,1,2,1,3,9,7,1,2,2,2,576,5,3,168,0,0,0,3,7,6,320000,2
"161",161,4,11120,3,1,4,"1",2,25,3,1,6,6,1984,1984,10,11,4,3,4,2,660,572,1232,2,2,1232,0,1232,0,2,1,4,6,7,0,2,3,2,516,5,3,0,0,0,0,6,9,5,162500,2
"162",162,4,13688,3,1,4,"1",5,16,3,1,9,5,2003,2004,13,14,3,1,1,3,1016,556,1572,2,2,1572,1096,2668,1,2,1,1,10,7,2,4,1,3,726,5,3,0,0,0,0,3,9,5,412500,2
"163",163,4,12182,3,4,4,"1",1,16,3,1,7,5,2005,2005,13,14,3,3,3,2,1201,340,1541,2,2,1541,0,1541,0,2,1,3,7,7,1,2,2,2,532,5,3,0,0,0,0,5,7,6,220000,2
"164",164,4,5500,3,4,4,"1",5,18,3,1,4,6,1956,1956,9,9,4,4,4,6,0,882,882,2,2,882,0,882,0,1,1,4,4,7,0,7,4,0,0,6,3,0,0,0,0,4,9,5,103200,2
"165",165,5,5400,2,4,4,"1",1,18,3,1,6,7,1926,2004,9,9,4,4,3,4,370,779,1149,2,2,1149,467,1616,0,2,1,3,5,7,0,6,3,1,216,5,3,0,0,0,0,10,9,5,152000,2
"166",166,4,10106,3,4,4,"1",5,8,3,2,5,7,1940,1999,14,15,4,4,4,1,351,112,644,2,2,808,547,1355,1,2,2,4,6,7,0,7,4,0,0,6,3,0,0,0,0,9,9,5,127500,2
"167",167,4,10708,3,1,4,"1",5,5,3,1,5,5,1955,1993,14,15,3,4,4,4,379,470,1617,2,2,1867,0,1867,1,1,1,4,7,7,3,2,1,1,303,5,3,0,142,0,0,11,1,5,190000,2
"168",168,4,10562,3,4,4,"1",5,16,3,1,8,5,2007,2007,13,14,3,1,4,3,1288,294,1582,2,2,1610,551,2161,1,1,1,1,8,7,1,2,1,3,789,5,3,0,0,0,0,11,7,6,325624,2
"169",169,4,8244,3,1,4,"1",5,9,3,1,7,5,2004,2004,13,14,3,3,4,6,0,840,840,2,2,840,880,1720,0,2,1,3,7,7,1,2,1,2,440,5,3,0,0,0,0,5,9,5,183500,2
"170",170,4,16669,3,1,4,"1",1,24,3,1,8,6,1981,1981,10,11,3,3,4,6,0,1686,1686,2,2,1707,0,1707,0,2,1,4,6,7,1,2,2,2,511,5,3,0,0,0,0,1,9,5,228000,2
"171",171,5,12358,3,1,4,"1",5,18,3,1,5,6,1941,1950,9,9,4,4,4,5,360,360,720,2,2,854,0,1382,0,1,1,4,7,7,0,6,3,2,660,5,3,0,0,0,0,5,9,5,128500,2
"172",172,4,31770,3,1,4,"1",1,13,3,1,6,5,1960,1960,4,11,4,4,2,2,639,441,1080,2,2,1656,0,1656,1,1,1,4,7,7,2,2,1,2,528,5,2,0,0,0,0,5,9,5,215000,2
"173",173,4,5306,3,1,4,"1",5,22,3,5,7,7,1987,1987,7,7,3,3,4,3,495,354,1064,2,2,1064,703,1767,1,2,1,3,5,7,1,2,2,2,504,3,3,0,0,0,0,6,9,5,239000,2
"174",174,4,10197,3,1,4,"1",5,13,3,1,6,5,1961,1961,15,16,4,4,4,1,288,700,1362,2,2,1362,0,1362,1,1,1,4,6,7,1,2,3,2,504,5,3,0,0,0,0,6,1,5,163000,2
"175",175,4,12416,3,1,4,"1",5,24,3,1,6,5,1986,1986,13,11,4,3,4,1,1398,0,1606,2,2,1651,0,1651,1,2,1,4,7,4,1,2,1,2,616,5,3,0,0,0,0,11,9,5,184000,2
"176",176,4,12615,3,4,4,"1",1,8,3,1,6,7,1950,2001,15,16,4,4,1,1,477,725,1202,2,2,2158,0,2158,1,2,1,3,7,7,1,2,3,2,576,5,3,0,0,0,0,6,9,5,243000,2
"177",177,4,10029,3,1,4,"1",1,5,3,1,6,5,1988,1989,10,11,3,3,4,3,831,320,1151,2,2,1164,896,2060,0,2,1,4,8,7,1,2,3,2,521,5,3,0,192,0,0,9,9,5,211000,2
"178",178,4,13650,3,4,4,"1",5,19,3,1,5,5,1958,1958,9,9,3,4,4,1,57,554,1052,2,2,1252,668,1920,1,2,1,3,8,7,1,2,3,2,451,5,3,0,0,0,0,7,9,5,172500,2
"179",179,4,17423,3,1,4,"1",2,22,3,1,9,5,2008,2009,13,14,1,1,4,3,1904,312,2216,2,2,2234,0,2234,1,2,1,1,9,7,1,2,1,3,1166,5,3,0,0,0,0,7,7,6,501837,2
"180",180,5,8520,3,4,4,"1",5,18,3,1,5,6,1923,2006,14,15,3,4,4,6,0,968,968,2,2,968,0,968,0,1,1,4,5,7,0,6,3,2,480,2,1,0,0,0,0,7,9,5,100000,2
"181",181,2,2117,3,4,4,"1",5,21,3,4,6,5,2000,2000,9,9,3,3,4,3,436,320,756,2,2,769,756,1525,0,2,1,3,5,7,1,6,3,2,440,5,3,0,0,0,0,6,9,5,177000,2
"182",182,4,7588,3,4,4,"1",5,7,3,1,7,6,1920,1950,12,13,4,2,4,4,352,441,793,2,2,901,901,1802,0,1,1,4,9,7,1,6,3,1,216,2,3,0,0,0,0,7,9,5,200100,2
"183",183,4,9060,3,4,4,"1",5,8,3,1,5,6,1957,2006,14,15,4,5,5,7,0,0,0,2,2,1340,0,1340,0,1,1,4,7,7,1,2,2,1,252,5,3,180,0,0,0,6,9,5,120000,2
"184",184,5,11426,3,4,4,"1",5,18,3,1,7,5,2003,2003,13,14,4,3,4,6,0,1362,1362,2,2,1362,720,2082,0,2,1,3,6,5,0,6,3,2,484,5,1,0,0,0,0,6,9,5,200000,2
"185",185,4,7438,3,1,4,"1",5,4,2,1,5,8,1908,1991,1,11,4,2,4,6,0,504,504,2,2,936,316,1252,0,1,1,4,5,7,0,2,3,2,576,5,3,0,0,0,0,6,9,5,127000,2
"186",186,5,22950,3,2,4,"1",5,18,3,1,10,9,1892,1993,14,15,3,4,3,6,0,1107,1107,2,2,1518,1518,3608,0,2,1,1,12,7,2,6,3,3,840,1,3,0,410,0,0,6,9,5,475000,2
"187",187,4,9947,3,1,4,"1",2,12,3,1,7,5,1990,1991,7,7,4,3,1,3,611,577,1188,2,2,1217,0,1217,1,2,1,3,6,7,0,2,3,2,497,5,3,0,0,0,0,6,9,5,173000,2
"188",188,4,10410,3,4,4,"1",5,18,3,1,5,7,1916,1987,7,7,4,2,4,6,0,660,660,2,2,808,704,1656,0,2,1,4,8,4,0,6,3,1,180,2,1,140,0,0,0,8,9,5,135000,2
"189",189,4,7018,3,4,1,"1",5,20,3,3,5,5,1979,1979,10,11,4,3,1,3,1086,0,1086,2,2,1224,0,1224,2,0,2,4,6,7,2,6,3,2,528,5,3,0,0,0,0,6,9,3,153337,2
"190",190,4,4923,3,4,4,"1",5,22,3,5,8,5,2001,2002,6,6,3,1,1,3,1153,440,1593,2,2,1593,0,1593,1,1,1,1,5,7,1,2,1,2,682,5,3,0,224,0,0,8,9,5,286000,2
"191",191,4,10570,3,4,1,"1",5,7,3,1,8,8,1932,1994,4,4,3,3,4,5,297,556,853,2,2,1549,1178,2727,0,2,1,3,10,1,2,6,3,2,440,5,3,0,0,0,0,12,9,5,315000,2
"192",192,4,7472,3,1,4,"1",2,13,3,1,7,9,1972,2004,7,7,4,4,4,1,626,99,725,2,2,725,754,1479,1,1,1,3,7,7,0,2,1,2,484,5,3,0,0,0,0,6,9,5,184000,2
"193",193,4,9017,3,1,4,"1",5,6,3,1,7,5,1999,1999,13,14,3,3,1,3,560,871,1431,2,2,1431,0,1431,1,2,1,3,6,7,0,2,1,2,666,5,3,0,0,0,0,9,9,5,192000,2
"194",194,5,2522,3,4,4,"1",5,8,3,4,7,5,2004,2004,13,14,3,3,4,6,0,970,970,2,2,970,739,1709,0,2,1,3,7,1,0,6,3,2,380,5,3,0,0,0,0,5,9,5,130000,2
"195",195,4,7180,3,1,4,"1",5,6,3,1,5,7,1972,1972,7,7,4,4,1,1,390,474,864,2,2,864,0,864,0,1,1,4,5,7,0,6,3,1,352,5,3,0,0,0,0,5,9,5,127000,2
"196",196,4,2280,3,4,4,"1",3,15,3,4,6,6,1976,1976,10,3,4,3,4,1,566,289,855,2,2,855,601,1456,0,2,1,4,7,7,1,2,3,2,440,5,3,0,0,0,0,7,9,5,148500,2
"197",197,4,9416,3,4,4,"1",5,21,3,1,7,5,2007,2007,6,6,1,1,4,3,1126,600,1726,2,2,1726,0,1726,1,2,1,1,8,7,1,2,1,3,786,5,3,0,266,0,0,9,7,6,311872,2
"198",198,4,25419,3,4,4,"1",1,13,3,1,8,4,1918,1990,12,13,3,4,4,3,1036,140,1360,2,2,1360,1360,3112,1,2,1,3,8,7,1,6,3,2,795,5,3,0,0,512,0,3,9,1,235000,2
"199",199,5,5520,3,4,4,"1",1,18,3,1,6,6,1912,1950,14,15,4,4,4,6,0,755,755,2,2,929,929,2229,0,1,1,4,8,7,0,7,4,0,0,6,3,0,0,0,0,7,9,1,104000,2
"200",200,4,9591,3,4,4,"1",5,16,3,1,8,5,2004,2005,13,14,3,1,1,3,1088,625,1713,2,2,1713,0,1713,1,2,1,1,7,7,1,2,1,3,856,5,3,0,170,0,0,1,9,5,274900,2
"201",201,5,8546,3,4,4,"1",1,8,3,1,4,5,2003,2004,13,14,4,3,4,6,0,1121,1121,2,2,1121,0,1121,0,2,1,4,5,7,0,2,2,2,440,5,3,0,0,0,0,3,9,5,140000,2
"202",202,4,10125,3,4,4,"1",5,12,3,1,6,6,1977,1977,10,11,4,4,4,1,641,276,1196,2,2,1279,0,1279,0,2,1,4,6,7,2,6,3,2,473,5,3,0,0,0,0,2,9,5,171500,2
"203",203,4,7000,3,4,4,"1",1,18,3,1,6,6,1924,1950,9,9,4,2,4,4,617,0,617,2,2,865,445,1310,0,2,1,4,6,3,0,2,3,1,398,5,3,0,0,0,0,5,1,5,112000,2
"204",204,5,4438,3,4,4,"1",5,6,3,5,6,5,2004,2004,13,14,3,3,1,3,662,186,848,2,2,848,0,848,1,1,1,3,3,7,1,2,2,2,420,5,3,0,0,0,0,1,9,5,149000,2
"205",205,5,3500,1,4,4,"1",5,18,3,1,5,7,1947,1950,1,1,4,4,4,4,312,408,720,2,2,720,564,1284,0,1,1,4,5,7,0,6,3,1,240,5,3,0,0,0,0,4,9,5,110000,2
"206",206,4,11851,3,4,4,"1",1,9,3,1,7,5,1990,1990,7,7,4,3,4,6,0,1424,1424,2,2,1442,0,1442,0,2,1,4,5,7,0,2,2,2,500,5,3,508,0,0,0,5,9,5,180500,2
"207",207,4,13673,3,1,4,"1",2,19,3,1,5,5,1962,1962,7,7,4,4,4,6,0,1140,1140,2,2,1696,0,1696,0,1,1,4,8,4,1,2,2,1,349,5,3,0,0,0,0,3,9,5,143900,2
"208",208,4,12493,3,1,4,"1",5,13,3,1,4,5,1960,1960,14,15,4,4,4,1,419,375,1100,2,2,1100,0,1100,1,1,1,4,6,7,1,2,2,1,312,5,3,0,0,0,0,4,9,5,141000,2
"209",209,4,14364,3,1,3,"1",5,20,3,1,7,5,1988,1989,10,11,3,3,2,3,1065,92,1157,2,2,1180,882,2062,1,2,1,4,7,7,1,2,1,2,454,5,3,0,154,0,0,4,9,5,277000,2
"210",210,4,8250,3,4,4,"1",5,13,3,1,6,7,1964,1964,7,7,4,3,4,5,787,305,1092,2,2,1092,0,1092,1,1,1,4,6,7,0,2,2,2,504,5,3,0,0,0,0,7,9,5,145000,2
"211",211,4,5604,3,4,4,"1",5,8,3,1,5,6,1925,1950,12,13,4,4,4,5,468,396,864,2,1,864,0,864,1,1,1,4,5,7,0,7,4,0,0,6,3,0,0,0,0,4,9,5,98000,1
"212",212,4,10420,3,4,4,"1",1,8,3,1,6,5,2009,2009,13,14,4,3,3,3,36,1176,1212,2,2,1212,0,1212,0,2,1,3,6,7,0,2,2,2,460,5,3,0,0,0,0,3,9,5,186000,2
"213",213,2,8640,3,4,4,"1",5,21,3,1,7,5,2009,2009,13,14,4,3,4,3,822,78,900,2,2,932,920,1852,1,2,1,3,7,7,1,2,2,2,644,5,3,0,0,0,0,7,7,6,252678,2
"214",214,4,13568,3,2,4,"1",2,6,3,1,5,5,1995,1995,13,14,4,3,4,1,716,274,990,2,2,990,0,990,0,1,1,4,5,7,0,2,3,2,576,5,3,0,0,0,0,7,9,5,156000,2
"215",215,4,10900,3,1,4,"1",3,6,3,1,6,7,1977,1977,7,7,4,3,4,3,378,311,689,2,2,689,703,1392,0,1,1,4,6,7,0,2,1,1,299,5,3,0,0,0,450,3,9,5,161750,2
"216",216,4,10011,3,1,4,"1",5,13,3,1,5,6,1957,1996,7,7,4,4,4,2,360,710,1070,2,2,1236,0,1236,0,1,1,3,6,3,1,2,3,1,447,5,3,0,0,0,0,5,9,5,134450,2
"217",217,4,8450,3,4,4,"1",5,6,3,1,7,5,2004,2004,13,14,3,3,3,3,946,490,1436,2,2,1436,0,1436,1,2,1,3,8,7,0,2,3,2,484,5,3,0,0,0,0,4,9,5,210000,2
"218",218,5,9906,1,4,4,"1",5,18,3,1,4,4,1925,1950,9,9,4,4,4,6,0,686,686,2,1,810,518,1328,0,1,1,4,8,7,0,6,3,1,210,5,3,0,0,0,0,9,9,4,107000,1
"219",219,4,15660,3,1,4,"1",1,7,3,1,7,9,1939,2006,13,14,3,4,4,2,341,457,798,2,2,1137,817,1954,0,1,1,3,8,7,2,2,3,2,431,5,3,0,0,0,0,5,9,5,311500,2
"220",220,4,3010,3,4,4,"1",5,1,3,5,7,5,2005,2006,13,14,3,3,1,3,16,1232,1248,2,2,1248,0,1248,0,2,1,3,5,7,0,2,1,2,438,5,3,0,0,0,0,3,7,6,167240,2
"221",221,4,8990,3,1,4,"1",5,6,3,1,7,5,2006,2006,13,14,3,3,3,6,0,1498,1498,2,2,1498,0,1498,0,2,1,3,5,7,0,2,2,2,675,5,3,0,0,0,0,4,7,6,204900,2
"222",222,4,8068,3,1,4,"1",5,9,3,1,6,5,2002,2002,13,14,3,3,4,6,0,1010,1010,2,2,1010,1257,2267,0,2,1,3,8,7,1,4,2,2,390,5,3,0,0,0,0,12,4,5,200000,2
"223",223,4,11475,3,4,4,"1",5,17,3,1,6,6,1975,1975,13,14,4,3,4,1,550,163,713,2,2,811,741,1552,1,2,1,4,6,7,1,2,2,2,434,5,3,0,0,0,0,2,9,5,179900,2
"224",224,4,10500,3,4,4,"1",3,13,3,1,4,6,1971,1971,7,7,4,4,4,1,524,160,864,2,2,864,0,864,0,1,1,4,4,7,0,6,3,2,576,5,3,0,0,0,0,3,9,1,97000,2
"225",225,4,13472,3,4,4,"1",5,16,3,1,10,5,2003,2003,13,14,1,1,2,3,56,2336,2392,2,2,2392,0,2392,0,2,1,1,8,7,1,2,1,3,968,5,3,0,0,0,0,6,9,5,386250,2
"226",226,5,1680,3,4,4,"1",5,3,3,4,5,5,1971,1971,7,7,4,4,4,6,0,630,630,2,2,630,672,1302,0,2,1,4,6,7,0,6,3,1,280,5,3,0,0,0,0,5,1,1,112000,2
"227",227,4,9950,3,1,4,"1",5,14,3,1,7,5,1995,1995,13,14,3,3,4,3,565,638,1203,2,2,1214,1306,2520,0,2,1,3,9,7,1,2,2,3,721,5,3,0,0,0,0,6,9,1,290000,2
"228",228,5,1869,3,4,4,"1",5,3,3,4,6,6,1970,1970,7,7,4,4,4,5,321,162,483,2,2,483,504,987,0,1,1,4,5,7,0,6,3,1,280,5,3,0,0,0,0,9,9,5,106000,2
"229",229,4,8521,3,4,4,"1",3,19,3,1,5,5,1967,1967,7,7,4,4,4,1,842,70,912,2,2,912,0,912,0,1,1,4,5,7,1,6,3,1,336,5,3,0,0,0,0,5,9,5,125000,2
"230",230,4,3182,3,4,4,"1",5,1,3,5,7,5,2005,2006,13,14,3,3,1,3,16,1357,1373,2,2,1555,0,1555,0,2,1,3,7,7,1,2,1,2,430,5,3,0,0,0,0,5,9,5,192500,2
"231",231,4,8760,3,4,4,"1",5,13,3,1,6,6,1959,1959,9,9,4,4,4,6,0,1194,1194,2,2,1194,0,1194,1,1,1,4,6,7,0,2,2,1,312,5,3,0,0,0,0,4,9,5,148000,2
"232",232,4,15138,3,1,4,"1",5,14,3,1,8,5,1995,1996,13,14,3,3,4,3,689,773,1462,2,2,1490,1304,2794,1,2,1,1,9,7,1,2,1,3,810,5,3,0,0,0,0,7,9,5,403000,2
"233",233,5,1680,3,4,4,"1",5,3,3,4,6,5,1972,1972,7,7,4,4,4,6,0,483,483,2,2,483,504,987,0,1,1,4,5,7,1,2,3,1,288,5,3,0,0,0,0,6,9,5,94500,2
"234",234,4,10650,3,4,4,"1",1,6,3,1,5,6,1976,1976,7,7,4,4,1,4,182,0,894,2,2,894,0,894,1,1,1,4,5,7,0,2,3,1,308,5,3,0,0,0,0,2,9,5,128200,2
"235",235,4,7851,3,4,4,"1",5,9,3,1,6,5,2002,2002,13,14,3,3,4,3,625,235,860,2,2,860,1100,1960,1,2,1,3,8,7,2,4,1,2,440,5,3,0,0,0,0,5,9,5,216500,2
"236",236,5,1680,3,4,4,"1",5,3,3,5,6,3,1971,1971,7,7,4,4,4,1,358,125,483,2,2,483,504,987,0,1,1,4,5,7,0,6,3,1,264,5,3,0,0,0,0,8,9,5,89500,2
"237",237,4,8773,3,4,4,"1",3,6,3,1,7,5,2004,2004,13,14,3,3,1,3,24,1390,1414,2,2,1414,0,1414,0,2,1,3,6,7,0,2,2,2,494,5,3,0,0,0,0,5,9,5,185500,2
"238",238,4,9453,3,1,4,"1",2,20,3,1,7,7,1993,2003,7,7,3,3,4,2,402,594,996,2,2,1014,730,1744,0,2,1,3,7,7,0,2,2,2,457,5,3,238,0,0,0,2,9,5,194500,2
"239",239,4,12030,3,4,4,"1",5,16,3,1,8,5,2007,2007,13,14,1,1,4,6,0,1694,1694,2,2,1694,0,1694,0,2,1,3,7,7,0,2,1,3,818,5,3,0,0,0,0,12,7,6,318000,2
